date,negative,neutral,positive,compound,daily_count,original_date,original_open,original_high,original_low,original_close,original_adj close,original_volume,lagged_price_date,lagged_open,lagged_high,lagged_low,lagged_close,lagged_adj close,lagged_btc_volume,price_change,price_direction
2018-02-22,0.016199079401611,0.9396421173762946,0.0441565017261219,0.0696018411967779,869,2018-02-22,10660.400390625,11039.099609375,9939.08984375,10005.0,10005.0,8040079872,2018-03-01,10385.0,11052.2998046875,10352.7001953125,10951.0,10951.0,7317279744,946.0,positive
2018-02-23,0.012946335078534,0.9502513089005236,0.0367997382198952,0.0635413612565445,764,2018-02-23,9937.0703125,10487.2998046875,9734.5595703125,10301.099609375,10301.099609375,7739500032,2018-03-02,10977.400390625,11189.0,10850.099609375,11086.400390625,11086.400390625,7620590080,785.30078125,positive
2018-02-24,0.0148977423638778,0.9500345285524568,0.035066401062417,0.0455826029216467,753,2018-02-24,10287.7001953125,10597.2001953125,9546.9697265625,9813.0703125,9813.0703125,6917929984,2018-03-03,11101.900390625,11528.2001953125,11002.400390625,11489.7001953125,11489.7001953125,6690570240,1676.6298828125,positive
2018-02-25,0.0127503373819163,0.9479176788124156,0.039327935222672,0.0572900134952766,741,2018-02-25,9796.419921875,9923.2197265625,9407.0595703125,9664.73046875,9664.73046875,5706939904,2018-03-04,11497.400390625,11512.599609375,11136.099609375,11512.599609375,11512.599609375,6084149760,1847.869140625,positive
2018-02-26,0.013001287001287,0.9443037323037324,0.0426936936936937,0.0714285714285714,777,2018-02-26,9669.4296875,10475.0,9501.73046875,10366.7001953125,10366.7001953125,7287690240,2018-03-05,11532.400390625,11704.099609375,11443.900390625,11573.2998046875,11573.2998046875,6468539904,1206.599609375,positive
2018-02-27,0.0135374233128834,0.9446392638036808,0.0418208588957055,0.0659348466257668,815,2018-02-27,10393.900390625,10878.5,10246.099609375,10725.599609375,10725.599609375,6966179840,2018-03-06,11500.099609375,11500.099609375,10694.2998046875,10779.900390625,10779.900390625,6832169984,54.30078125,positive
2018-02-28,0.0123875162548764,0.946927178153446,0.0406827048114434,0.0764768530559167,769,2018-02-28,10687.2001953125,11089.7998046875,10393.099609375,10397.900390625,10397.900390625,6936189952,2018-03-07,10803.900390625,10929.5,9692.1201171875,9965.5703125,9965.5703125,8797910016,432.330078125,negative
2018-03-01,0.0124994400895856,0.9375173572228443,0.0499753639417693,0.0913145576707726,893,2018-03-01,10385.0,11052.2998046875,10352.7001953125,10951.0,10951.0,7317279744,2018-03-08,9951.4404296875,10147.400390625,9335.8701171875,9395.009765625,9395.009765625,7186089984,1555.990234375,negative
2018-03-02,0.010409257003654,0.9457003654080388,0.0438891595615103,0.0792259439707673,821,2018-03-02,10977.400390625,11189.0,10850.099609375,11086.400390625,11086.400390625,7620590080,2018-03-09,9414.6904296875,9466.349609375,8513.0302734375,9337.5498046875,9337.5498046875,8704190464,1748.8505859375,negative
2018-03-03,0.0107118421052631,0.9424565789473685,0.0468328947368421,0.0861646052631579,760,2018-03-03,11101.900390625,11528.2001953125,11002.400390625,11489.7001953125,11489.7001953125,6690570240,2018-03-10,9350.58984375,9531.3203125,8828.4697265625,8866.0,8866.0,5386319872,2623.7001953125,negative
2018-03-04,0.0116616161616161,0.9454861111111112,0.0428535353535353,0.0763537878787878,792,2018-03-04,11497.400390625,11512.599609375,11136.099609375,11512.599609375,11512.599609375,6084149760,2018-03-11,8852.7802734375,9711.8896484375,8607.1201171875,9578.6298828125,9578.6298828125,6296370176,1933.9697265625,negative
2018-03-05,0.0108323563892145,0.9481336459554514,0.0410328253223915,0.0757608440797186,853,2018-03-05,11532.400390625,11704.099609375,11443.900390625,11573.2998046875,11573.2998046875,6468539904,2018-03-12,9602.9296875,9937.5,8956.4296875,9205.1201171875,9205.1201171875,6457399808,2368.1796875,negative
2018-03-06,0.0123704954954954,0.948293918918919,0.0393412162162162,0.0716972972972973,888,2018-03-06,11500.099609375,11500.099609375,10694.2998046875,10779.900390625,10779.900390625,6832169984,2018-03-13,9173.0400390625,9470.3798828125,8958.1904296875,9194.849609375,9194.849609375,5991139840,1585.05078125,negative
2018-03-07,0.0123404735062006,0.9498545659526494,0.037803833145434,0.0823900789177001,887,2018-03-07,10803.900390625,10929.5,9692.1201171875,9965.5703125,9965.5703125,8797910016,2018-03-14,9214.650390625,9355.849609375,8068.58984375,8269.8095703125,8269.8095703125,6438230016,1695.7607421875,negative
2018-03-08,0.0128014101057579,0.9439588719153936,0.0432373678025852,0.0839010575793184,851,2018-03-08,9951.4404296875,10147.400390625,9335.8701171875,9395.009765625,9395.009765625,7186089984,2018-03-15,8290.759765625,8428.349609375,7783.0498046875,8300.8603515625,8300.8603515625,6834429952,1094.1494140625,negative
2018-03-09,0.0173324708926261,0.9400931435963776,0.0425717981888745,0.067727554980595,773,2018-03-09,9414.6904296875,9466.349609375,8513.0302734375,9337.5498046875,9337.5498046875,8704190464,2018-03-16,8322.91015625,8585.150390625,8005.31005859375,8338.349609375,8338.349609375,5289379840,999.2001953125,negative
2018-03-10,0.0127793296089385,0.9489497206703912,0.0382625698324022,0.0776970670391061,716,2018-03-10,9350.58984375,9531.3203125,8828.4697265625,8866.0,8866.0,5386319872,2018-03-17,8321.91015625,8346.5302734375,7812.81982421875,7916.8798828125,7916.8798828125,4426149888,949.1201171875,negative
2018-03-11,0.0143852813852813,0.937083694083694,0.0485425685425685,0.0966585858585858,693,2018-03-11,8852.7802734375,9711.8896484375,8607.1201171875,9578.6298828125,9578.6298828125,6296370176,2018-03-18,7890.52001953125,8245.509765625,7397.990234375,8223.6796875,8223.6796875,6639190016,1354.9501953125,negative
2018-03-12,0.0181497326203208,0.9369077540106951,0.044937165775401,0.0714080213903743,748,2018-03-12,9602.9296875,9937.5,8956.4296875,9205.1201171875,9205.1201171875,6457399808,2018-03-19,8344.1201171875,8675.8701171875,8182.39990234375,8630.650390625,8630.650390625,6729110016,574.4697265625,negative
2018-03-13,0.0152457386363636,0.9455184659090908,0.0392244318181818,0.0617789772727272,704,2018-03-13,9173.0400390625,9470.3798828125,8958.1904296875,9194.849609375,9194.849609375,5991139840,2018-03-20,8619.669921875,9051.01953125,8389.8896484375,8913.4697265625,8913.4697265625,6361789952,281.3798828125,negative
2018-03-14,0.0141001206272617,0.9427165259348612,0.0431797346200241,0.079816164053076,829,2018-03-14,9214.650390625,9355.849609375,8068.58984375,8269.8095703125,8269.8095703125,6438230016,2018-03-21,8937.48046875,9177.3701171875,8846.330078125,8929.2802734375,8929.2802734375,6043129856,659.470703125,positive
2018-03-15,0.0154825511432009,0.944892900120337,0.039624548736462,0.0661560770156438,831,2018-03-15,8290.759765625,8428.349609375,7783.0498046875,8300.8603515625,8300.8603515625,6834429952,2018-03-22,8939.4404296875,9100.7099609375,8564.900390625,8728.4697265625,8728.4697265625,5530390016,427.609375,positive
2018-03-16,0.0139460431654676,0.9467529976019184,0.0392973621103117,0.0686426858513189,834,2018-03-16,8322.91015625,8585.150390625,8005.31005859375,8338.349609375,8338.349609375,5289379840,2018-03-23,8736.25,8879.6201171875,8360.6201171875,8879.6201171875,8879.6201171875,5954120192,541.2705078125,positive
2018-03-17,0.0141735330836454,0.9485830212234708,0.0372421972534332,0.0608483146067415,801,2018-03-17,8321.91015625,8346.5302734375,7812.81982421875,7916.8798828125,7916.8798828125,4426149888,2018-03-24,8901.9501953125,8996.1796875,8665.7001953125,8668.1201171875,8668.1201171875,5664600064,751.240234375,positive
2018-03-18,0.0108671248568155,0.9485280641466208,0.0406048109965635,0.0706523482245131,873,2018-03-18,7890.52001953125,8245.509765625,7397.990234375,8223.6796875,8223.6796875,6639190016,2018-03-25,8612.8095703125,8682.009765625,8449.099609375,8495.7802734375,8495.7802734375,4569880064,272.1005859375,positive
2018-03-19,0.0112375434530706,0.9507404403244496,0.0380254924681344,0.0760225955967555,863,2018-03-19,8344.1201171875,8675.8701171875,8182.39990234375,8630.650390625,8630.650390625,6729110016,2018-03-26,8498.4697265625,8530.080078125,7921.43017578125,8209.400390625,8209.400390625,5921039872,421.25,negative
2018-03-20,0.0102141203703703,0.9486770833333332,0.0411064814814814,0.0839409722222222,864,2018-03-20,8619.669921875,9051.01953125,8389.8896484375,8913.4697265625,8913.4697265625,6361789952,2018-03-27,8200.0,8232.7802734375,7797.27978515625,7833.0400390625,7833.0400390625,5378250240,1080.4296875,negative
2018-03-21,0.009174061433447,0.9519488054607508,0.0388737201365187,0.0818755403868031,879,2018-03-21,8937.48046875,9177.3701171875,8846.330078125,8929.2802734375,8929.2802734375,6043129856,2018-03-28,7836.830078125,8122.89013671875,7809.169921875,7954.47998046875,7954.47998046875,4935289856,974.80029296875,negative
2018-03-22,0.0124101910828025,0.946652229299363,0.040936305732484,0.0719596178343949,785,2018-03-22,8939.4404296875,9100.7099609375,8564.900390625,8728.4697265625,8728.4697265625,5530390016,2018-03-29,7979.06982421875,7994.330078125,7081.3798828125,7165.7001953125,7165.7001953125,6361229824,1562.76953125,negative
2018-03-23,0.0107821552723059,0.9521714947856316,0.0370428736964078,0.0652405561993047,863,2018-03-23,8736.25,8879.6201171875,8360.6201171875,8879.6201171875,8879.6201171875,5954120192,2018-03-30,7171.4501953125,7276.66015625,6683.93017578125,6890.52001953125,6890.52001953125,6289509888,1989.10009765625,negative
2018-03-24,0.0097262638717632,0.950881627620222,0.0393908754623921,0.0757340320591861,811,2018-03-24,8901.9501953125,8996.1796875,8665.7001953125,8668.1201171875,8668.1201171875,5664600064,2018-03-31,6892.47998046875,7207.85009765625,6863.52001953125,6973.52978515625,6973.52978515625,4553269760,1694.59033203125,negative
2018-03-25,0.0126621454993834,0.9508545006165228,0.0364808877928483,0.0613419235511713,811,2018-03-25,8612.8095703125,8682.009765625,8449.099609375,8495.7802734375,8495.7802734375,4569880064,2018-04-01,7003.06005859375,7060.9501953125,6526.8701171875,6844.22998046875,6844.22998046875,4532100096,1651.55029296875,negative
2018-03-26,0.0137816711590296,0.9411940700808624,0.0450296495956873,0.0800324797843665,742,2018-03-26,8498.4697265625,8530.080078125,7921.43017578125,8209.400390625,8209.400390625,5921039872,2018-04-02,6844.85986328125,7135.47021484375,6816.580078125,7083.7998046875,7083.7998046875,4333440000,1125.6005859375,negative
2018-03-27,0.0136988707653701,0.9458155583437892,0.0404930991217064,0.0699578419071518,797,2018-03-27,8200.0,8232.7802734375,7797.27978515625,7833.0400390625,7833.0400390625,5378250240,2018-04-03,7102.259765625,7530.93994140625,7072.490234375,7456.10986328125,7456.10986328125,5499700224,376.93017578125,negative
2018-03-28,0.0141461538461538,0.943498717948718,0.0423538461538461,0.0773466666666666,780,2018-03-28,7836.830078125,8122.89013671875,7809.169921875,7954.47998046875,7954.47998046875,4935289856,2018-04-04,7456.41015625,7469.8798828125,6803.8798828125,6853.83984375,6853.83984375,4936000000,1100.64013671875,negative
2018-03-29,0.0171299212598425,0.9338136482939632,0.0490590551181102,0.0750556430446194,762,2018-03-29,7979.06982421875,7994.330078125,7081.3798828125,7165.7001953125,7165.7001953125,6361229824,2018-04-05,6848.64990234375,6933.81982421875,6644.7998046875,6811.47021484375,6811.47021484375,5639320064,354.22998046875,negative
2018-03-30,0.0141891891891891,0.9412567567567568,0.0445554054054054,0.0783947297297297,740,2018-03-30,7171.4501953125,7276.66015625,6683.93017578125,6890.52001953125,6890.52001953125,6289509888,2018-04-06,6815.9599609375,6857.490234375,6575.0,6636.31982421875,6636.31982421875,3766810112,254.2001953125,negative
2018-03-31,0.0130868347338935,0.9455140056022407,0.0413949579831932,0.0622154061624649,714,2018-03-31,6892.47998046875,7207.85009765625,6863.52001953125,6973.52978515625,6973.52978515625,4553269760,2018-04-07,6630.509765625,7050.5400390625,6630.509765625,6911.08984375,6911.08984375,3976610048,62.43994140625,negative
2018-04-01,0.0170257731958762,0.9455193298969072,0.0374600515463917,0.0522680412371134,776,2018-04-01,7003.06005859375,7060.9501953125,6526.8701171875,6844.22998046875,6844.22998046875,4532100096,2018-04-08,6919.97998046875,7111.56005859375,6919.97998046875,7023.52001953125,7023.52001953125,3652499968,179.2900390625,positive
2018-04-02,0.0140450204638472,0.9479208731241474,0.0380300136425648,0.0498680763983628,733,2018-04-02,6844.85986328125,7135.47021484375,6816.580078125,7083.7998046875,7083.7998046875,4333440000,2018-04-09,7044.31982421875,7178.10986328125,6661.990234375,6770.72998046875,6770.72998046875,4894060032,313.06982421875,negative
2018-04-03,0.0387338173018753,0.8806565335753176,0.0806151693889897,0.1201903433151845,13224,2018-04-03,7102.259765625,7530.93994140625,7072.490234375,7456.10986328125,7456.10986328125,5499700224,2018-04-10,6795.43994140625,6872.41015625,6704.14990234375,6834.759765625,6834.759765625,4272750080,621.35009765625,negative
2018-04-04,0.036718806319485,0.8845301111761263,0.0787509186658864,0.1214960631948508,42725,2018-04-04,7456.41015625,7469.8798828125,6803.8798828125,6853.83984375,6853.83984375,4936000000,2018-04-11,6843.47021484375,6968.31982421875,6817.58984375,6968.31982421875,6968.31982421875,4641889792,114.47998046875,positive
2018-04-05,0.0399010375815162,0.8854182596418887,0.0746803442171077,0.1042302489747439,44623,2018-04-05,6848.64990234375,6933.81982421875,6644.7998046875,6811.47021484375,6811.47021484375,5639320064,2018-04-12,6955.3798828125,7899.22998046875,6806.509765625,7889.25,7889.25,8906250240,1077.77978515625,positive
2018-04-06,0.0385584099701174,0.884948527878802,0.0764937802589821,0.111026442586115,43169,2018-04-06,6815.9599609375,6857.490234375,6575.0,6636.31982421875,6636.31982421875,3766810112,2018-04-13,7901.08984375,8183.9599609375,7758.93017578125,7895.9599609375,7895.9599609375,7764460032,1259.64013671875,positive
2018-04-07,0.0355789076337872,0.8856983652254711,0.0786933708876564,0.1221666279508696,34439,2018-04-07,6630.509765625,7050.5400390625,6630.509765625,6911.08984375,6911.08984375,3976610048,2018-04-14,7874.669921875,8140.7099609375,7846.0,7986.240234375,7986.240234375,5191430144,1075.150390625,positive
2018-04-08,0.0104458161865569,0.9485445816186556,0.0410041152263374,0.0744373113854595,729,2018-04-08,6919.97998046875,7111.56005859375,6919.97998046875,7023.52001953125,7023.52001953125,3652499968,2018-04-15,7999.330078125,8338.419921875,7999.330078125,8329.1103515625,8329.1103515625,5244480000,1305.59033203125,positive
2018-04-09,0.0118804780876494,0.9482177954847278,0.0398964143426294,0.0650401062416998,753,2018-04-09,7044.31982421875,7178.10986328125,6661.990234375,6770.72998046875,6770.72998046875,4894060032,2018-04-16,8337.5703125,8371.150390625,7925.72998046875,8058.669921875,8058.669921875,5631309824,1287.93994140625,positive
2018-04-10,0.010796992481203,0.9491804511278196,0.0400187969924812,0.068431954887218,798,2018-04-10,6795.43994140625,6872.41015625,6704.14990234375,6834.759765625,6834.759765625,4272750080,2018-04-17,8071.66015625,8285.9599609375,7881.72021484375,7902.08984375,7902.08984375,6900879872,1067.330078125,positive
2018-04-11,0.013280680437424,0.9435006075334144,0.0432162818955042,0.0670153098420413,823,2018-04-11,6843.47021484375,6968.31982421875,6817.58984375,6968.31982421875,6968.31982421875,4641889792,2018-04-18,7944.43017578125,8197.7998046875,7886.009765625,8163.419921875,8163.419921875,6529909760,1195.10009765625,positive
2018-04-12,0.0130799522673031,0.944200477326969,0.0427052505966587,0.0658940334128878,838,2018-04-12,6955.3798828125,7899.22998046875,6806.509765625,7889.25,7889.25,8906250240,2018-04-19,8159.27001953125,8298.6904296875,8138.77978515625,8294.3095703125,8294.3095703125,7063209984,405.0595703125,positive
2018-04-13,0.0144043126684636,0.929288409703504,0.0563140161725067,0.1151076819407008,742,2018-04-13,7901.08984375,8183.9599609375,7758.93017578125,7895.9599609375,7895.9599609375,7764460032,2018-04-20,8286.8798828125,8880.23046875,8244.5400390625,8845.830078125,8845.830078125,8438110208,949.8701171875,positive
2018-04-14,0.0099911504424778,0.9463893805309735,0.0436120943952802,0.0749126843657817,678,2018-04-14,7874.669921875,8140.7099609375,7846.0,7986.240234375,7986.240234375,5191430144,2018-04-21,8848.7900390625,8997.5703125,8652.150390625,8895.580078125,8895.580078125,7548550144,909.33984375,positive
2018-04-15,0.0160949105914718,0.9333383768913344,0.0505557083906464,0.084626272352132,727,2018-04-15,7999.330078125,8338.419921875,7999.330078125,8329.1103515625,8329.1103515625,5244480000,2018-04-22,8925.0595703125,9001.6396484375,8779.6103515625,8802.4599609375,8802.4599609375,6629899776,473.349609375,positive
2018-04-16,0.0138248587570621,0.9351214689265536,0.05104802259887,0.079634604519774,708,2018-04-16,8337.5703125,8371.150390625,7925.72998046875,8058.669921875,8058.669921875,5631309824,2018-04-23,8794.3896484375,8958.5498046875,8788.8095703125,8930.8798828125,8930.8798828125,6925190144,872.2099609375,positive
